listing_id,year_built,year_renovated,renovation_scope,num_floors,basement_area_sqm,basement_natural_light,num_suites,solar_orientation,view_type,floor_material,window_type,condominium_name,is_gated_community,condo_fee_eur,nearby_schools,transport_access,distance_beach_min,distance_center_min,has_golf,amenities_list,renovation_potential,expat_appeal,rental_income_eur,tenant_occupied,has_al_license,is_aru_zone,is_heritage_protected,enriched_at
33311918,,,,,,,,,"vista desafogada, vista deslumbrante sobre a serra de Sintra",,,,,,Colégio da Beloura; Colégio do Ramalhão; TASIS International School; Carlucci American International School of Lisbon (CAISL),"A16 ou IC19 a 5 minutos, A5 a 10 minutos, 30 minutos do Aeroporto de Lisboa",,,True,golfe; ginásio; spa; ténis; padel; Clube Equestre; jardim; piscina privativa; área para refeições ao ar livre e convívio; varandas; terraço,,,,,,,,2026-07-16T17:33:02.246765
31347831,,,total,3,,,,,pátio,,,,,,,,,,,,,,,,,,,2026-07-16T17:33:04.806728
34172806,,,total,3,,,1,,"Castelo dos Mouros, Serra de Sintra",soalho inglês,PCV e vidros duplos,,,,TASIS Portugal International School; Carlucci American International School of Lisbon,,20.0,2.0,,,,,,,,,,2026-07-16T17:33:07.730950
33550728,,,,3,,True,4,,,mármore,,Quinta da Penha Longa,True,,Escola Americana CAISL; TASIS; Colégio S. José do Ramalhão,A16 e A5 a 2 minutos,,,True,Hotel Ritz Carlton; campo de golf; courts de ténis e paddle; Spa; capela; escola de hipismo; restaurante premiado com estrela Michelin (Arola),,alto,,,,,,2026-07-16T17:33:10.846432
35124660,,,,,,,,,panorâmica,,,,,,escolas nacionais e internacionais,proximidade a autoestradas e estações de autocarro,,,,garagem; terraço; anexo; lareira; pátio; jardim,alto,,,,,,,2026-07-16T17:33:13.685720
35080321,,,,3,,,,,,,,,,,,,,,,,,,,,,,,2026-07-16T17:33:16.200111
35171103,,,,2,,,,,,,,,,,,,,,,,,,,,,,,2026-07-16T17:33:18.653523
35068841,,,,,,,,,,,,,,,,,,,,,alto,médio,,,,True,,2026-07-16T17:33:21.117337
34928660,,,,2,,,2,,,madeira e pedra natural,,,True,,escolas internacionais,excelentes acessos rodoviários,,,True,piscina de água aquecida; jardim; garagem; painéis solares; painéis fotovoltaicos; ar condicionado; piso radiante; deck exterior; zona de refeições exterior; balneário de apoio,,alto,,,,,,2026-07-16T17:33:24.249391
34328473,,2024,total,4,,,1,,"Serra de Sintra, Oceano Atlântico, palácios históricos",,,,,,Escolas internacionais,,,,True,casa de banho privativa; closet; sauna; sala de cinema; garrafeira; terraço; jardim; cozinha totalmente equipada; lavandaria,,alto,,,,,,2026-07-16T17:33:27.328415
35162450,,,,3,,,,,montanha,,janela panorâmica,,,,American International School of Lisbon; TASIS Portugal,próximo de acessos a Lisboa e Cascais,10.0,10.0,,lareira; closet; ar condicionado; terraço; zona de barbecue; espaço para piscina; garagem,,alto,,,,,,2026-07-16T17:33:30.180734
34594407,2025,,,2,,,2,,montanhas,,,,,,,,3.0,,,lareira; chão radiante; pérgula; móveis de jardim; relva natural; plantas de jardim; preparação para piscina; termo acumulador de água,,alto,,,True,,,2026-07-16T17:33:33.353677
34938300,,,,,,,,,vista para o Palácio da Pena,,,,,,escolas,Estação de comboios,,,,"comércio local; restaurantes e pastelarias; serviços essenciais (correios, farmácia, bancos); estação de comboios; escolas; património histórico (Palácio Nacional, Quinta da Regaleira)",alto,alto,,,,,,2026-07-16T17:33:36.415568
34100940,,,parcial,2,,,0,,,,,,,,,A16,,,,,,alto,,,,,,2026-07-16T17:33:38.953800
35089734,,,,,,,,,,,,,,,,a 5 minutos da Estação de Comboios da Portela de Sintra,,,,Pingo Doce; Auchan; Farmácia; Cartório Notarial; Instituições Bancárias; Tribunal,,,,,,,,2026-07-16T17:33:41.694754
31515533,,,total,,,,12,,,,,,,,colégios internacionais,estação de comboios a 10 minutos a pé,20.0,,,,,,,,,,,2026-07-16T17:33:44.405122
34705448,,,,3,,,4,,"360º vista sobre Sintra, Cascais e margem sul do Rio Tejo",,,,,,,,,,,piscina; sauna; garagem; jardins; barbecue,,alto,,,,,,2026-07-16T17:33:47.066278
35095086,,,total,2,,,1,,mar,granito e madeira maciça,,,False,,,,7,15,,jardim; garagem para 5 viaturas; portões automáticos; cozinha equipada; lavandaria independente; cozinha exterior envidraçada com churrasqueira; pré-instalação de ar condicionado; aquecimento central a pellets; lareira ventilada; bomba de calor; painel solar; vista de mar,,alto,,,,,,2026-07-16T17:33:50.463758
34725872,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,2026-07-16T17:33:52.588879
33363852,,,,3,,,5,Nascente; Poente,Vista campo,,,Quinta da Beloura,True,,American International School of Lisbon; TASIS,"IC19, A16, A5",,,True,elevador hidráulico para viaturas; piscina coberta; aquecimento central; barbecue; ginásio com jacuzzi e sauna; sala de cinema; bar; sala de jogos; garrafeira; smart home,,alto,,,,,,2026-07-16T17:33:55.883541
34420797,,,,,,,,poente,"vistas panorâmicas sobre o Oceano Atlântico, vales de Colares e paisagem rural",,janelas com vidro duplo,,,,,,,,,,,,,,,,,2026-07-16T17:33:58.535498
34149645,,,,2,,,3,,Vista Mar,,Vidros duplos e janelas oscilo-batentes com corte térmico,,,,,,3,,,Jardim amplo; Piscina privativa; Deck exterior; Estacionamento privado; Painéis solares; Piso radiante,,alto,,,,,,2026-07-16T17:34:01.416067
32982496,,,total,,,,,,,,,,,,,a 5 minutos da estação de caminho de ferro,,10,,piscina; estufa; jardim; varandas,,alto,,,,,,2026-07-16T17:34:04.440140
35150329,,2016,total,3,,,2,,vista desafogada sobre a planície de Sintra,,,,,,,,,,,,,alto,,,,,,2026-07-16T17:34:06.992648
33155540,,,,2,,,4,,,wood,,Aldeamento Penha Longa,True,,,,,,True,golf; trilhos para caminhada; segurança 24 horas; acesso ao hotel Ritz Carlton; 8 restaurantes; SPA; health-club; country-club; centro de equitação; courts de ténis; squash,,alto,,,,,,2026-07-16T17:34:09.741133
34082391,,,,,,,4,,,,,,,,,,,,True,lareira; jardim; piscina coberta; churrasqueira; garagem; cave; mezanino em madeira,,alto,,,,,,2026-07-16T17:34:12.356319
35069203,,,,,,,0,,mar,,,,,,,,10.0,10.0,,,alto,alto,,,,,,2026-07-16T17:34:14.834315
34887169,2023,,,3,,,1,nascente/poente/sul,"vista deslumbrante para a vila de Sintra, Palácio Nacional, Castelo dos Mouros, Palácio da Pena",,caixilharia com vidros triplos,,,,,"A16, CREL e IC19, Lisboa ou Cascais em cerca de 30 min, Aeroporto de Lisboa",,,,aquecimento central; caldeira; bomba de calor; piso radiante; vídeo porteiro CCTV; recuperador de calor à pellets; estores elétricos; sistema de águas quentes; portões elétricos; rega automático programável; contador de agua de rega independente,,alto,,,,,,2026-07-16T17:34:18.262257
35046060,,,,2,,,1,,vistas desafogadas,,,Lugares de Byron,True,,escolas internacionais,"A5, A16, IC19",,,True,jardim; piscina; garagem; arrecadação,,alto,,,,,,2026-07-16T17:34:20.969745
34367039,,,,,,,4,,,,pvc com corte térmico,Quinta Vila Cíntia,True,,,,,,,"piscina; painéis solares fotovoltaicos; furo; poço; estacionamento coberto para 4 carros; segunda moradia T1 com terraço e churrasqueira; terceira moradia T3 com entrada independente, forno, churrasqueira e garagem; área de pinhal; árvores de fruto; portão automático; intercomunicador em vídeo",,alto,,,True,,,2026-07-16T17:34:24.057120
35160326,,,wc,,,,,,,,,Quinta da Beloura,True,,TASIS Portugal; Carlucci American International School of Lisbon (CAISL),"A16, A5",,,True,"jardins; piscina; zonas de lazer; sala de jogos (snooker, xadrez e dardos); lugar de parqueamento; arrecadação; campos de golfe; clubes de ténis; ginásios; supermercados; restaurantes; farmácia",,alto,,,,,,2026-07-16T17:34:27.374669
34577010,2009,2025,total,,,,1,,mar,,,,,,colégios internacionais,,,,True,piscina interior; piscina exterior; ginásio; sala de cinema; sala de boxe; jardim,,alto,,,,,,2026-07-16T17:34:29.794192
34348948,,,,,,,2,,"piscina, serra de Sintra",,,,,,Colégio Internacional Tasis,"A5, A16, 20 minutos de Lisboa",0.0,20.0,,piscina privada; ginásio; lago artificial; playground; espaços verdes; parqueamento,,,,,,,,2026-07-16T17:34:32.672943
34868739,,,,1,,,0,,,microcimento,,,False,,,"Lisboa: a 35 minutos, Cascais: a 20 minutos, Ericeira: a 25 minutos",,,False,jardim; rega automática; iluminação noturna; ar condicionado; estores elétricos; sistema de alarme; parqueamento para 2 carros; lona de sombreamento,,alto,,,,,,2026-07-16T17:34:35.623583
35065622,,,,4,,,1,,,,,Bela Vista,True,,escolas internacionais,"IC19, IC16, A5",,,True,piscina; áreas comuns de lazer; centro comercial; supermercados; restaurantes; cafés; campos de golfe,,alto,,,,,,2026-07-16T17:34:38.168030
35076313,,,,2,,,,,,,,,,,,,,,,,alto,médio,,,,,,2026-07-16T17:34:40.531156
34908282,,,,,,,2,,,,,,,,,,,,,piscina; jardim; terraço; garagem; arrecadação,,alto,,True,,,,2026-07-16T17:34:42.971062
33735561,,,total,,,,,,panorâmica,,,,,,escolas internacionais,35 min do Aeroporto Internacional de Lisboa,,,True,garagem para 8 carros com elevador; jardins; terreno paisagístico,,alto,,,,,True,2026-07-16T17:34:45.642611
34872494,1951,,,,,,,,Castelo dos Mouros e Palácio da Pena,,,,False,,,,10.0,,,,alto,alto,,,,,,2026-07-16T17:34:48.059098
34985236,,,,3,,,3,,"Serra de Sintra, Palácio da Pena",,caixilharia com corte térmico e proteção solar,,,,,,,,,piscina com zona prainha; área lounge com fire pit; zona de refeições e cozinha exterior; jardim com paisagismo de baixa manutenção; garagem para 2 viaturas; sala multiusos; cozinha de apoio,baixo,alto,,False,,,,2026-07-16T17:34:51.269206
34985989,,,,,,,,,vista espetacular sobre o Oceano Atlântico,,,Aldeia da Roca,True,,escolas internacionais,,,,True,piscinas privativas; coberturas ajardinadas; jardim comum; horta comunitária; parque infantil,,alto,,,,,,2026-07-16T17:34:54.139632
34985978,,,,,,,,,vista espetacular sobre o Oceano Atlântico,,,Aldeia da Roca,True,,,proximidade de Lisboa (30 minutos),,30.0,True,piscinas privativas; coberturas ajardinadas; amplos espaços verdes; jardim comum; horta comunitária; parque infantil,,,,,,,,2026-07-16T17:34:57.019857
34985977,,,,,,,,,Oceano Atlântico,,,Aldeia da Roca,True,,escolas internacionais,,,30.0,True,piscinas privativas; coberturas ajardinadas; jardim comum; horta comunitária; parque infantil,,alto,,,,,,2026-07-16T17:34:59.422411
34985976,,,,,,,,,Oceano Atlântico,,,Aldeia da Roca,,,escolas internacionais,,,30.0,,piscinas privativas; coberturas ajardinadas; amplos espaços verdes; jardim comum; horta comunitária; parque infantil,,alto,,,,,,2026-07-16T17:35:02.127836
34985974,,,,,,,,,Oceano Atlântico,,,Aldeia da Roca,,,escolas internacionais,,,,True,piscinas privativas; coberturas ajardinadas; jardim comum; horta comunitária; parque infantil,,alto,,,,,,2026-07-16T17:35:04.650209
34985973,,,,,,,,,mar,,,Aldeia da Roca,True,,escolas internacionais,,,30.0,True,piscinas privativas; coberturas ajardinadas; jardim comum; horta comunitária; parque infantil,,alto,,,,,,2026-07-16T17:35:07.297146
34986909,,,,,,,,,vista sobre o Oceano Atlântico,,,Aldeia da Roca,True,,escolas internacionais,"Proximidade de Lisboa (30 minutos), Facilidade para Cascais (15 minutos)",1.0,30.0,True,piscinas privativas; coberturas ajardinadas; jardim comum; horta comunitária; parque infantil,,alto,,,,,,2026-07-16T17:35:10.024117
34522609,,,total,4,,,4,sul,vistas panorâmicas sobre Sintra e o mar,,,,,,,30 min do Aeroporto de Lisboa e do centro da cidade,,30.0,True,sala de cinema; adega; sauna; lavandaria; jardim privado; lugar de estacionamento; arrumos; roupeiros embutidos; cozinha gourmet,,alto,,,,,,2026-07-16T17:35:12.807525
35167558,2003,,,,,,1,,,,,,,,,rápido,,,,,,alto,,,,,,2026-07-16T17:35:15.134244
34997268,,,,,,,,excelente,,,,,,,,proximidade aos acessos principais,,,,,,,,,,,,2026-07-16T17:35:17.455856
35071216,,,parcial,2,,,3,,,,,,,,escolas internacionais,,,,,piscina; jardim; escritório; ginásio; lavandaria; terraço; walking closet,,alto,,,,,,2026-07-16T17:35:20.215690
34874049,1950,,total,,,,,,serra,soalho de pinho escandinavo,,,,,TASIS,,,,,churrasqueira; forno a lenha; poço centenário; furo artesiano; relvado; campo de football; piscina; eucaliptal,,alto,,,,,,2026-07-16T17:35:23.123232
35055213,,,,2,,,0,,,,vidro duplo,,False,,,,,,,sistema de alarme,,alto,,False,,,,2026-07-16T17:35:25.447187
35122197,,,parcial,2,,,,,,,oscilobatente,,True,,,próximo à Linha de Cascais,,,,lareira; churrasqueira; ar condicionado; painel solar,,alto,,,,,,2026-07-16T17:35:27.986663
34933177,,,,3,,,,Sul/Poente,,,,,,,,,,,,,,alto,,,,,,2026-07-16T17:35:30.250959
34288635,,,,3,,,7,,,,,Quinta da Beloura,True,,TASIS Portugal; American School of Lisbon,"IC19, A5, A16; 25 min from Lisbon Airport",,10.0,True,elevador hidráulico para viaturas; sala de cinema; sala de jogos; bar privado; garrafeira; ginásio com jacuzzi e sauna seca; piscina aquecida com cobertura retrátil; jardim com zona lounge; barbecue; campo de golfe; centro equestre; health club; segurança 24h,,alto,,False,,,,2026-07-16T17:35:33.774773
35104536,1987,,,,,,,Norte e Sul,serra,,,,,,,transportes públicos e rodoviária,,,,jardim; pátio com churrasqueira; arrecadação/garagem; cozinha com armários embutidos,,,,,,,,2026-07-16T17:35:36.161675
35160474,,,,,,,,,vistas desafogadas,,vidros duplos,,,,escolas,"transportes públicos, estação de comboios a 10 minutos",,,,árvores de fruto; adega; garagem com acesso interno; churrasqueira; mirante; quintal amplo,,alto,,True,,,,2026-07-16T17:35:38.708511
34991474,,,,2,,,1,,vista do Parque Natural da Serra de Sintra e do Palácio de Pena,,caixilharias com corte térmico e vidro duplo,,,,Várias escolas nas redondezas,"Paragem de autocarro em frente da moradia; bons acessos (IC19, A16)",3.5,20,,zona de jardim; zona de barbecue; piscina aquecida; estacionamento para 2 carros; piso radiante hidráulico quente e frio; estores elétricos térmicos; pré-instalação de ar condicionado; ventilação com sistema de VMC; bomba de calor com tratamento anti-legionela; painéis fotovoltaicos com baterias; isolamento térmico (Capoto) e acústico,,alto,,,,,,2026-07-16T17:35:42.482956
35134455,2023,,,,,,4,,,,,,,,TASIS Portugal; CAISL; St. Dominic's; IPS Cascais,A16,,,True,piscina privativa aquecida; área gourmet com churrasqueira; jardim privativo; sala de televisão; sala de jogos; lavandaria; arrecadação; trastero; garagem fechada para 2 viaturas; domótica integrada,,alto,,,,,,2026-07-16T17:35:45.498294
35160323,,,,2,,,,,vista deslumbrante sobre a Serra de Sintra e o Palácio de Monserrate,,,,,,,,,,,,alto,alto,,,,,,2026-07-16T17:35:47.716286
35111002,,,,,,,,,mar,,,,,,,,,,,comércio local; cafés; restaurantes; supermercado; farmácia; escolas; ginásio; piscina,,alto,,,,,,2026-07-16T17:35:50.182513
34887251,,,,2,,,1,,,,,,,,,,,,,piscina aquecida; zona de lazer com churrasqueira; anexo de 47m2,,alto,,,,,,2026-07-16T17:35:52.838058
33243597,,,,,52.0,,,,,,,Condomínio das Oliveiras,,,TASIS Portugal International School; Carlucci American International School; Colégio São José - Ramalhão,"fácil acesso a comércio, serviços e transportes públicos",,,,piscinas; ginásio; sauna,,,,True,,,,2026-07-16T17:35:55.460792
34237412,,,,,,,,sul,panorâmica,,,,,,,,,,,,alto,alto,,,,,,2026-07-16T17:35:57.770147
34788273,,,,1,50,,2,Sul,vistas para a Serra de Sintra e Palácio da Pena,,,,,,,,,,,piscina; furo artesiano; garagem; lareira; terraços; alpendres,,alto,,,,,,2026-07-16T17:36:00.605213
35130998,,,,,,,,,,,,,,,escolas,transportes públicos,,,,escolas; supermercados; farmácias; comércio local; transportes públicos; espaços verdes,,,,,,,,2026-07-16T17:36:03.269727
34884862,,,,2,,,3,,,,,,,,,,,,,,,alto,,,,,,2026-07-16T17:36:05.569236
34565641,,,,2,,,4,,"Serra de Sintra, Castelo dos Mouros e Palácio da Pena",,caixilharias com corte térmico e vidros de controlo solar,,,,,,,35,,jardim; piscina; garagem para 2 carros; 3 lugares exteriores cobertos; cozinha em open space; sala de estar luminosa; 1 suite no piso 0; 3 suites no piso 1; varanda comum; vista desafogada; isolamento térmico (capoto); caixilharias com corte térmico e vidros de controlo solar; ventilação forçada; ar condicionado; pavimento radiante hidráulico; recuperador de calor; painéis solares térmicos,,alto,,,,,,2026-07-16T17:36:09.016337
35105374,,,,,,,,,,,,,,,,,,,,restaurantes; supermercado; farmácia; piscinas; campo de ténis; mercado,,alto,,,True,,,2026-07-16T17:36:11.717080
34623221,,,,,,,,,rural,,,,,,,,,,,adega; garagem; terreno; jardim; piscina,alto,alto,,,,,,2026-07-16T17:36:14.328377
35115950,,,,,,,,,,,,,,,,,,,,,alto,alto,,,,,,2026-07-16T17:36:16.534715
34892874,2022,,,2,,,2,Poente,campo,,,,,,,,,,,painéis solares; estores elétricos; lareira; cozinha open space com ilha central; escritório/quarto; churrasqueira,,alto,,,,,,2026-07-16T17:36:19.266442
34422860,1890,2018,total,,,,,,vista para as montanhas de Sintra,madeira,,,,,,,,,,piscina exterior; deck; solário; estúdio amplo com fachada de vidro; pátio de entrada com estacionamento para 7 viaturas,,alto,,,,,,2026-07-16T17:36:22.022139
35119805,,,,,,,2,,zona da piscina,,,Quinta da Beloura,True,,TASIS,A16 e A5 a uns escassos minutos,10,,,piscinas; lago artificial; ginásio; sauna; sala de convívio; playground; churrasqueira comun; jardim,,alto,,,,,,2026-07-16T17:36:24.772211
35119736,,,,,,,1,,,,,,,,TASIS,A16 e A5 a minutos,10,,,piscina; lago artificial; ginásio; sauna; sala de convívio; playground; churrasqueira; jardim,,,,,,,,2026-07-16T17:36:27.558356
34956737,,,,1,,,,,"serra, Palácio da Pena, Palácio Nacional de Sintra",,,,,,,,,,,lareira; poço; garagem; galinheiro; sótão,alto,alto,,,,,,2026-07-16T17:36:30.177261
35038610,,,,,,,4,,,,amplas fachadas envidraçadas,Estella Villas,True,,,,,,,piscina privativa; jardins paisagísticos; terraços amplos; estacionamento privativo; interiores luminosos com amplas fachadas envidraçadas; layouts funcionais com acabamentos premium; cozinhas em open space; suites espaçosas com roupeiros embutidos,,alto,,,,,,2026-07-16T17:36:32.848673
34792252,,,,,,,,,panorâmica,,,,,,escolas,,,,True,jardim; árvores de fruto; oficina,alto,médio,,,,,,2026-07-16T17:36:35.427106
35116033,,,total,,,,,,,,,,,,,transportes públicos que ligam aos pontos turísticos mais icónicos da região,,,,comércio local; serviços variados,,,,,,,,2026-07-16T17:36:37.879342
34897014,,,,,,,1,,vista para piscina,,,Quinta da Beloura,True,,Escolas Internacionais,"IC19 a 5 minutos, A5 e A16 a 10 minutos, Aeroporto de Lisboa a 30 minutos",15.0,,True,piscina; sala de jogos; garagem para 2 carros; arrecadação de 15 m2; campo de golf,,alto,,,,,,2026-07-16T17:36:40.666805
34459767,,,,,,,6,,,,,,,,,,,,,,,,,True,True,,,2026-07-16T17:36:43.028342
34565737,,,,,,,3,,mar,,,,,,American International School of Lisbon; TASIS,,,,,,,,,,,,,2026-07-16T17:36:45.150626
35122682,,,,,,,,norte-sul,mar,,,,,,,acesso rápido,0.0,,,cafés; ATM; trilhos,médio,alto,,,True,,,2026-07-16T17:36:47.699906
35000507,,,total,2,,,1,,mar,granito,,,True,,,,7,,,garagem; jardim; churrasqueira; painel solar; bomba de calor; lareira; aquecimento central; cozinha exterior envidraçada,,alto,,,,,,2026-07-16T17:36:50.451196
